price,timestamp,volume
38776.664182,1623935520,38983760132.959999

38781.340666,1623935520,38983760132.959999

38801.252310,1623935580,38983760132.959999

38809.796022,1623935580,38983760132.959999

38809.726880,1623935640,38983760132.959999

38812.099583,1623935640,38983760132.959999

38819.335016,1623935700,38983760132.959999

38815.562062,1623935700,38983760132.959999

38809.178332,1623935760,38983760132.959999

38798.899414,1623935760,38983760132.959999

38784.775368,1623935820,38983760132.959999

38779.778629,1623935820,38983760132.959999

38779.416703,1623935880,38983760132.959999

38779.320094,1623935880,38983760132.959999

38792.225603,1623935940,38983760132.959999

38799.008198,1623935940,38983760132.959999

38799.008198,1623935940,39127294865.959999

38799.008198,1623935940,39127294865.959999

38823.754746,1623936000,39127294865.959999

38823.754746,1623936000,39127294865.959999

38823.754746,1623936000,39127294865.959999

38823.754746,1623936000,39127294865.959999

38809.297732,1623936180,39127294865.959999

38809.297732,1623936180,39127294865.959999

38838.739116,1623936240,39127294865.959999

38838.739116,1623936240,39127294865.959999

38847.020026,1623936300,39127294865.959999

38847.020026,1623936300,39127294865.959999

38845.677299,1623936360,39127294865.959999

38845.677299,1623936360,39127294865.959999

38829.016114,1623936420,39127294865.959999

38827.913062,1623936420,39127294865.959999

38812.630957,1623936480,39127294865.959999

38808.972943,1623936540,39127294865.959999

38813.130658,1623936540,39127294865.959999

38824.751927,1623936540,39127294865.959999

38831.636492,1623936600,39217508909.620003

38828.855102,1623936600,39217508909.620003

38853.572573,1623936660,39217508909.620003

38853.126930,1623936720,39217508909.620003

38888.732360,1623936720,39217508909.620003

38897.028813,1623936780,39217508909.620003

38906.657898,1623936780,39217508909.620003

38905.219537,1623936840,39217508909.620003

38910.027965,1623936840,39217508909.620003

38910.027965,1623936840,39217508909.620003

38916.440273,1623936840,39217508909.620003

38917.182544,1623936960,39217508909.620003

38904.054586,1623936960,39217508909.620003

38905.207993,1623937020,39217508909.620003

38911.602579,1623937020,39217508909.620003

38917.406884,1623937080,39217508909.620003

38924.920933,1623937080,39217508909.620003

38920.576811,1623937140,39217508909.620003

38923.645123,1623937140,39287575612.580002

38928.469214,1623937200,39287575612.580002

38922.397344,1623937200,39287575612.580002

38921.082418,1623937260,39287575612.580002

38915.039223,1623937260,39302598656.040001

38911.702413,1623937320,39302598656.040001

38909.601423,1623937320,39302598656.040001

38903.510488,1623937380,39302598656.040001

38900.376828,1623937380,39302598656.040001

38900.226736,1623937440,39302598656.040001

38900.549810,1623937440,39302598656.040001

38895.014316,1623937500,39302598656.040001

38893.869969,1623937560,39302598656.040001

38901.531853,1623937560,39302598656.040001

38904.748534,1623937620,39302598656.040001

38912.854547,1623937620,39302598656.040001

38906.807246,1623937620,39302598656.040001

38907.890032,1623937680,39666870414.889999

38909.562221,1623937740,39666870414.889999

38913.627631,1623937740,39666870414.889999

38918.086866,1623937800,39666870414.889999

38915.033372,1623937800,39666870414.889999

38912.625977,1623937860,39666870414.889999

38905.626307,1623937860,39666870414.889999

38899.080979,1623937860,39666870414.889999

38895.697341,1623937920,39666870414.889999

38878.750709,1623937980,39666870414.889999

38874.597872,1623937980,39666870414.889999

38874.777151,1623938040,39666870414.889999

38874.054770,1623938040,39666870414.889999

38871.712508,1623938100,39666870414.889999

38864.344262,1623938100,39666870414.889999

38860.783279,1623938160,39666870414.889999

38848.441019,1623938160,39735025966.699997

38832.785513,1623938220,39735025966.699997

38823.708821,1623938220,39735025966.699997

38816.531006,1623938280,39735025966.699997

38811.363373,1623938280,39735025966.699997

38809.616781,1623938340,39735025966.699997

38811.172706,1623938340,39735025966.699997

38818.590835,1623938400,39735025966.699997

38805.384595,1623938400,37827671192.010002

38795.781110,1623938460,37827671192.010002

38787.340016,1623938460,37827671192.010002

38733.129913,1623938520,37827671192.010002

38713.967620,1623938520,37827671192.010002

38636.215770,1623938580,37827671192.010002

38620.858827,1623938580,37827671192.010002

38622.521059,1623938640,37827671192.010002

38622.226792,1623938640,37827671192.010002

38624.287140,1623938700,37827671192.010002

38621.393683,1623938700,38428261626.980003

38621.819813,1623938760,38428261626.980003

38631.189977,1623938760,38428261626.980003

38640.672534,1623938820,38428261626.980003

38631.164763,1623938880,38428261626.980003

38631.068203,1623938880,38428261626.980003

38627.549006,1623938940,38428261626.980003

38635.741459,1623938940,38428261626.980003

38652.512694,1623938940,38428261626.980003

38642.503539,1623939000,38428261626.980003

38668.387974,1623939000,38428261626.980003

38671.004090,1623939060,38428261626.980003

38671.004090,1623939060,38428261626.980003

38637.407823,1623939120,38428261626.980003

38637.407823,1623939120,38428261626.980003

38625.673772,1623939180,38428261626.980003

38632.147450,1623939240,38428261626.980003

38636.492869,1623939240,38777786392.349998

38636.492869,1623939240,38777786392.349998

38636.492869,1623939240,38777786392.349998

38636.492869,1623939240,38777786392.349998

38643.975736,1623939300,38777786392.349998

38643.975736,1623939300,38777786392.349998

38642.402440,1623939420,38777786392.349998

38642.402440,1623939420,38777786392.349998

38642.402440,1623939420,38777786392.349998

38640.899441,1623939480,38777786392.349998

38672.194845,1623939540,38777786392.349998

38672.194845,1623939540,38777786392.349998

38674.968648,1623939600,38777786392.349998

38656.027051,1623939660,38777786392.349998

38657.479681,1623939660,38777786392.349998

38663.842590,1623939720,38777786392.349998

38668.729091,1623939720,38777786392.349998

38670.395514,1623939780,38777786392.349998

38670.395514,1623939780,38894193596.019997

38671.781315,1623939780,38894193596.019997

38671.781315,1623939780,38894193596.019997

38692.124781,1623939900,38894193596.019997

38762.434648,1623939900,38894193596.019997

38841.267123,1623939960,38894193596.019997

38872.097093,1623939960,38894193596.019997

38901.751513,1623940020,38894193596.019997

38929.706207,1623940080,38894193596.019997

38945.673475,1623940080,38894193596.019997

38937.164347,1623940140,38894193596.019997

38931.684671,1623940140,38894193596.019997

38922.347750,1623940200,38894193596.019997

38989.796293,1623940200,38894193596.019997

39002.429729,1623940260,38894193596.019997

38995.108014,1623940260,39042912309.709999

38988.631720,1623940320,39042912309.709999

38967.449672,1623940320,39042912309.709999

38969.676418,1623940380,39042912309.709999

38958.380780,1623940380,39042912309.709999

38949.210859,1623940440,39042912309.709999

38947.793409,1623940440,39085048642.570000

38919.148892,1623940500,39085048642.570000

38918.494464,1623940500,39085048642.570000

38934.875385,1623940560,39085048642.570000

38947.892082,1623940560,39085048642.570000

38947.712984,1623940620,39085048642.570000

38940.418988,1623940680,39085048642.570000

38944.022879,1623940680,39085048642.570000

38945.142514,1623940740,39119575472.320000

38936.158782,1623940740,39119575472.320000

38927.777063,1623940800,39119575472.320000

38931.192821,1623940800,39119575472.320000

38920.192509,1623940860,39119575472.320000

38920.192509,1623940860,39119575472.320000

38911.096999,1623940860,39119575472.320000

38911.096999,1623940860,39119575472.320000

38903.633051,1623940980,39119575472.320000

38882.133743,1623940980,39119575472.320000

38844.382227,1623941040,39119575472.320000

38835.450814,1623941040,39119575472.320000

38835.450814,1623941040,39119575472.320000

38835.450814,1623941040,39119575472.320000

38843.585958,1623941160,39119575472.320000

38859.519321,1623941160,39188096960.989998

38843.475924,1623941220,39188096960.989998

38833.223945,1623941280,39188096960.989998

38829.958327,1623941280,39188096960.989998

38825.109304,1623941340,39188096960.989998

38827.207649,1623941340,39188096960.989998

38827.207649,1623941340,39188096960.989998

38850.767497,1623941400,39188096960.989998

38869.176808,1623941460,39188096960.989998

38869.176808,1623941460,39188096960.989998

38869.176808,1623941460,39213579415.019997

38934.882017,1623942600,38433307741.550003

38915.812825,1623942660,38433307741.550003

38903.015159,1623942720,38433307741.550003

38907.339366,1623942780,38433307741.550003

38924.483230,1623942840,38433307741.550003

38928.407701,1623942900,38433307741.550003

38897.888325,1623942960,38433307741.550003

38899.038343,1623943020,38433307741.550003

38899.038343,1623943020,38581587676.650002

38910.113719,1623943080,38581587676.650002

38932.027130,1623943140,38581587676.650002

38914.827379,1623943260,38581587676.650002

38916.701748,1623943320,38581587676.650002

38929.034153,1623943380,38581587676.650002

38937.667705,1623943440,38581587676.650002

38957.122013,1623943500,38581587676.650002

38976.316928,1623943560,38638832760.029999

38967.684179,1623943620,38638832760.029999

38966.555893,1623943680,38638832760.029999

38958.153288,1623943740,38638832760.029999

38982.755151,1623943800,38638832760.029999

38999.822128,1623943860,38638832760.029999

39033.434399,1623943920,38638832760.029999

39044.884221,1623943980,38638832760.029999

39075.652016,1623944040,38743815956.019997

39061.140086,1623944100,38743815956.019997

39024.144926,1623944160,38743815956.019997

39009.921212,1623944220,38743815956.019997

39014.991348,1623944280,38803423849.760002

39028.441218,1623944340,38803423849.760002

39027.155072,1623944460,38803423849.760002

39026.610008,1623944460,38803423849.760002

38033.974405,1623951240,39029206104.260002

38061.782671,1623951300,39029206104.260002

38010.330358,1623951360,39029206104.260002

37975.766164,1623951420,39226426755.849998

37927.073310,1623951480,39226426755.849998

37949.342873,1623951540,39226426755.849998

37944.422773,1623951600,39226426755.849998

37971.961117,1623951660,39226426755.849998

37975.407241,1623951660,39226426755.849998

37953.151976,1623951780,39226426755.849998

37970.091839,1623951840,39226426755.849998

38019.698227,1623951960,39226426755.849998

38007.872316,1623952020,39323142153.820000

37974.003457,1623952080,39323142153.820000

37990.379078,1623952080,39356968433.110001

37994.469038,1623952140,39356968433.110001

37982.864897,1623952260,39356968433.110001

37905.332801,1623952260,39356968433.110001

37883.037525,1623952380,39356968433.110001

37862.537500,1623952440,39411665255.699997

37854.415114,1623952500,39411665255.699997

37839.510330,1623952560,39411665255.699997

37857.762602,1623952620,39411665255.699997

37847.615498,1623952680,39411665255.699997

37802.424897,1623952740,39411665255.699997

37824.212837,1623952740,35693118198.949997

37886.989795,1623952860,35693118198.949997

37890.494247,1623952920,36040567471.050003

37871.082483,1623952980,36040567471.050003

37910.753314,1623953040,36040567471.050003

37918.450957,1623953100,36040567471.050003

37879.783080,1623953160,37637471065.839996

37819.860026,1623953220,37637471065.839996

37802.828631,1623953280,37637471065.839996

37791.468170,1623953340,37637471065.839996

37807.516853,1623953400,37637471065.839996

37784.868780,1623953460,37637471065.839996

37829.620241,1623953520,37637471065.839996

37830.909539,1623953520,37637471065.839996

37832.414354,1623953580,37746329927.379997

37874.249709,1623953700,37746329927.379997

37894.647617,1623953760,37746329927.379997

37853.879116,1623953820,37746329927.379997

37821.871601,1623953880,37784400813.089996

37849.799216,1623953940,37784400813.089996

37856.468802,1623953940,37784400813.089996

37823.631205,1623954060,37784400813.089996

37823.835135,1623954060,37827185552.349998

37823.835135,1623954060,37827185552.349998

37823.835135,1623954060,37827185552.349998

37855.831038,1623954300,37827185552.349998

37860.434311,1623954360,37827185552.349998

37854.447604,1623954420,37827185552.349998

37840.389296,1623954480,37827185552.349998

37863.835466,1623954540,37827185552.349998

37861.673662,1623954600,37908611543.230003

37824.347712,1623954660,37908611543.230003

37792.626236,1623954720,37908611543.230003

37780.275186,1623954780,37908611543.230003

37787.195677,1623954840,37941876382.860001

37905.792324,1623954900,37941876382.860001

37939.686640,1623954960,37941876382.860001

37930.412160,1623955020,37941876382.860001

37901.073556,1623955080,37941876382.860001

37900.657825,1623955140,37941876382.860001

37911.819890,1623955200,37941876382.860001

37944.686795,1623955260,37941876382.860001

37963.715754,1623955320,37941876382.860001

37930.193656,1623955380,38078522626.860001

37941.937871,1623955440,38078522626.860001

37935.516306,1623955500,38116253412.099998

37937.697569,1623955560,38116253412.099998

37937.697569,1623955560,38116253412.099998

37945.508225,1623955680,38116253412.099998

37945.508225,1623955680,38157054692.870003

37961.001993,1623955740,38157054692.870003

37961.001993,1623955740,38157054692.870003

37947.726763,1623955920,38157054692.870003

37947.726763,1623955920,38157054692.870003

37937.795209,1623956040,38157054692.870003

37919.256087,1623956100,38157054692.870003

37901.144592,1623956160,38157054692.870003

37906.683346,1623956220,38157054692.870003

37904.463305,1623956280,38256306771.239998

37914.391588,1623956340,38256306771.239998

37870.682294,1623956400,36629751868.860001

37865.270628,1623956460,36629751868.860001

37888.841669,1623956520,36629751868.860001

37879.084324,1623956580,37517378663.059998

37863.869974,1623956640,37517378663.059998

37871.383716,1623956760,37517378663.059998

37874.448614,1623956760,37517378663.059998

37901.138079,1623956820,37517378663.059998

37852.683297,1623956940,37517378663.059998

37849.838804,1623956940,37517378663.059998

37885.208830,1623957060,37517378663.059998

37905.061829,1623957120,37869991834.440002

37901.550125,1623957120,37869991834.440002

37901.550125,1623957120,37869991834.440002

37918.401691,1623957180,37908776466.129997

37863.738511,1623957300,37908776466.129997

37867.116134,1623957360,37908776466.129997

37867.116134,1623957360,37908776466.129997

37844.643963,1623957480,37908776466.129997

37859.816837,1623957540,37908776466.129997

37859.816837,1623957540,37946100910.019997

37859.816837,1623957540,37946100910.019997

37915.777239,1623957780,37946100910.019997

37935.903945,1623957840,37946100910.019997

37946.053516,1623957900,37946100910.019997

37923.065200,1623957960,37946100910.019997

37924.717157,1623958020,37946100910.019997

37932.180594,1623958080,37946100910.019997

37901.661660,1623958140,37946100910.019997

37894.181554,1623958200,38013381585.070000

37910.131571,1623958260,38013381585.070000

37943.294317,1623958320,38013381585.070000

37955.018321,1623958380,38013381585.070000

37963.168708,1623958440,38013381585.070000

37933.170492,1623958500,38013381585.070000

37941.436656,1623958500,38013381585.070000

37944.624819,1623958620,38053462912.599998

37959.338184,1623958680,38053462912.599998

37967.976919,1623958740,38053462912.599998

38023.385491,1623958800,38053462912.599998

38000.457550,1623958860,38053462912.599998

37986.002456,1623958920,38053462912.599998

37970.405242,1623958980,38053462912.599998

37970.405242,1623958980,38053462912.599998

37965.496098,1623958980,38053462912.599998

37947.774558,1623959100,38132058875.879997

37930.329069,1623959220,38132058875.879997

37931.852660,1623959280,38132058875.879997

37940.673787,1623960960,38005919894.720001

37940.673787,1623960960,38005919894.720001

37893.558270,1623961140,38005919894.720001

37877.996793,1623961140,38005919894.720001

37877.996793,1623961140,38005919894.720001

37850.800414,1623961260,38005919894.720001

37854.198282,1623961320,38166470236.570000

37854.198282,1623961320,38166470236.570000

37880.983750,1623961500,38166470236.570000

37889.320357,1623961560,38166470236.570000

37922.926700,1623961620,38166470236.570000

37900.262045,1623961680,38166470236.570000

37891.999059,1623961740,38166470236.570000

37904.539843,1623961800,38166470236.570000

37864.580420,1623961860,38166470236.570000

37851.330841,1623961860,38250906363.430000

37834.955424,1623961980,38250906363.430000

37815.377332,1623962040,38250906363.430000

37835.003832,1623962100,38250906363.430000

37811.614689,1623962160,38250906363.430000

37781.115494,1623962220,38250906363.430000

37773.318865,1623962280,38250906363.430000

37772.081576,1623962340,38250906363.430000

37751.665897,1623962400,38250906363.430000

37773.327535,1623962460,38285627511.500000

37781.823977,1623962460,38285627511.500000

37825.434084,1623962580,38285627511.500000

37821.994417,1623962640,38285627511.500000

37810.522800,1623962700,38285627511.500000

37832.805136,1623962760,38285627511.500000

37865.469364,1623962820,38285627511.500000

37851.527852,1623962880,38285627511.500000

37856.241303,1623962940,38318473808.760002

37858.515244,1623962940,38318473808.760002

37850.751040,1623963060,38318473808.760002

37831.343539,1623963120,38333490420.300003

37810.649969,1623963180,38333490420.300003

37788.284016,1623963240,38333490420.300003

37791.195836,1623963300,38333490420.300003

37806.073170,1623963360,38381663903.709999

37812.899886,1623963420,38381663903.709999

37833.814962,1623963480,38381663903.709999

37836.775773,1623963540,38381663903.709999

37810.234182,1623963600,37147759278.889999

37804.656405,1623963660,37147759278.889999

37796.256302,1623963720,37147759278.889999

37799.407497,1623963780,38047827519.930000

37798.799912,1623963840,38047827519.930000

37765.054543,1623963900,38047827519.930000

37752.614695,1623963960,38047827519.930000

37736.090477,1623964020,38190760817.419998

37749.084244,1623964080,38190760817.419998

37766.657813,1623964140,38190760817.419998

37756.366619,1623964200,38190760817.419998

37741.741268,1623964260,38190760817.419998

37697.222164,1623964320,38190760817.419998

37702.447749,1623964380,38190760817.419998

37694.836207,1623964440,38406045731.570000

37678.185700,1623964500,38406045731.570000

37655.522107,1623964560,38406045731.570000

37668.389402,1623964680,38406045731.570000

37659.515216,1623964680,38439479754.620003

37662.280332,1623964740,38439479754.620003

37644.394689,1623964800,38439479754.620003

37644.394689,1623964800,38439479754.620003

37683.261198,1623964860,38439479754.620003

37719.905995,1623965040,38439479754.620003

37729.647197,1623965040,38490176669.160004

37743.557573,1623965100,38490176669.160004

37743.998772,1623965220,38490176669.160004

37753.440387,1623965280,38490176669.160004

37771.374393,1623965280,38490176669.160004

37784.418691,1623965340,38490176669.160004

37794.506480,1623965340,38490176669.160004

37787.109257,1623965400,38490176669.160004

37737.197978,1623965580,38490176669.160004

37736.302255,1623965640,38490176669.160004

37745.676779,1623965640,38549637081.720001

37772.949661,1623965700,38549637081.720001

37807.624833,1623965820,38549637081.720001

37796.497322,1623965880,38549637081.720001

37790.887436,1623965940,38549637081.720001

37778.243074,1623966000,38549637081.720001

37780.004951,1623966060,38549637081.720001

37794.539537,1623966120,38549637081.720001

37810.021985,1623966120,38587837908.620003

37843.135323,1623966240,38587837908.620003

37860.995850,1623966240,38587837908.620003

37880.144222,1623966300,38587837908.620003

37859.138837,1623966420,38587837908.620003

37859.138837,1623966420,38587837908.620003

37869.991983,1623966540,38587837908.620003

37872.447840,1623966540,38587837908.620003

37904.503585,1623966600,38587837908.620003

37889.328397,1623966660,38587837908.620003

37854.854159,1623966780,38587837908.620003

37854.911864,1623966780,38649798417.110001

37866.392526,1623966840,38649798417.110001

37866.392526,1623966840,38649798417.110001

37852.122407,1623967020,38649798417.110001

37831.123770,1623967080,38649798417.110001

37832.037520,1623967140,38649798417.110001

37832.761387,1623967200,37324021013.080002

37839.911889,1623967260,37324021013.080002

37853.830595,1623967320,37324021013.080002

37831.489492,1623967380,37324021013.080002

37819.805481,1623967440,37986068248.750000

37812.010179,1623967500,37986068248.750000

37794.770098,1623967560,37986068248.750000

37775.108242,1623967620,37986068248.750000

37780.979159,1623967680,37986068248.750000

37778.740584,1623967740,37986068248.750000

37808.199367,1623967800,37986068248.750000

37791.525193,1623967860,37986068248.750000

37773.384138,1623967920,38237715135.000000

37769.202216,1623967920,38237715135.000000

37769.202216,1623967920,38237715135.000000

37748.400436,1623968040,38237715135.000000

37748.400436,1623968040,38237715135.000000

37846.558205,1623968220,38237715135.000000

37846.558205,1623968220,38237715135.000000

37888.220311,1623968340,38237715135.000000

37892.582875,1623968400,38237715135.000000

37841.632906,1623968460,38237715135.000000

37797.481441,1623968520,38292661437.910004

37811.526103,1623968580,38292661437.910004

37822.741512,1623968640,38292661437.910004

37838.158136,1623968700,38292661437.910004

37845.462191,1623968760,38292661437.910004

37854.420925,1623968820,38292661437.910004

37857.948016,1623968880,38292661437.910004

37879.768706,1623968940,38292661437.910004

37881.868166,1623969000,38346963919.900002

37863.351348,1623969060,38346963919.900002

37842.989143,1623969120,38346963919.900002

37819.669557,1623969180,38346963919.900002

37827.456666,1623969240,38402238382.959999

37794.612680,1623969300,38402238382.959999

37790.741275,1623969360,38402238382.959999

37771.203549,1623969420,38402238382.959999

37763.146673,1623969480,38402238382.959999

37758.916133,1623969540,38402238382.959999

37751.073238,1623969600,38402238382.959999

37781.398147,1623969660,38402238382.959999

37781.266004,1623969720,38434927323.290001

37814.997135,1623969780,38434927323.290001

37826.311178,1623969840,38445317205.400002

37827.203832,1623969900,38445317205.400002

37800.288535,1623969960,38445317205.400002

37790.662424,1623970020,38445317205.400002

37835.348052,1623970140,38445317205.400002

37837.661151,1623970140,38462770781.949997

37837.661151,1623970140,38462770781.949997

37837.661151,1623970140,38462770781.949997

37879.153138,1623970320,38462770781.949997

37852.453549,1623970440,38462770781.949997

37849.973244,1623970440,38462770781.949997

37858.860069,1623970560,38462770781.949997

37884.447970,1623970560,38462770781.949997

37941.038339,1623970680,38497130137.989998

37990.419706,1623970740,38497130137.989998

38008.029638,1623970740,38497130137.989998

37975.507817,1623970860,36945032358.059998

38017.320656,1623970920,36945032358.059998

38048.227438,1623970980,36945032358.059998

38133.248984,1623971040,36945032358.059998

38159.341988,1623971100,36945032358.059998

38203.302700,1623971160,36945032358.059998

38181.628322,1623971220,36945032358.059998

38195.996445,1623971220,36945032358.059998

38227.769467,1623971340,36945032358.059998

38222.581773,1623971400,37395016031.639999

38234.584580,1623971460,37395016031.639999

38200.629756,1623971520,37395016031.639999

38190.784899,1623971580,37395016031.639999

38184.450705,1623971640,37395016031.639999

38170.890819,1623971700,37395016031.639999

38166.599923,1623971700,37395016031.639999

38127.613144,1623971820,37395016031.639999

38124.361570,1623971820,37940537398.480003

38119.678410,1623971880,37940537398.480003

38116.295239,1623971940,37940537398.480003

38134.185058,1623972000,37940537398.480003

38098.236936,1623972120,37940537398.480003

38077.560937,1623972180,37940537398.480003

38085.834698,1623972240,37940537398.480003

38089.076903,1623972300,37940537398.480003

38052.659613,1623972360,37940537398.480003

38048.179066,1623972420,37940537398.480003

38040.027062,1623972480,38005452507.839996

38018.417907,1623972540,38005452507.839996

38035.867837,1623972600,38005452507.839996

38004.138574,1623972660,38005452507.839996

37974.305449,1623972720,38005452507.839996

37968.998398,1623972780,38005452507.839996

37952.034682,1623972840,38005452507.839996

37936.148079,1623972900,38056450976.400002

37987.716712,1623972960,38056450976.400002

38017.205556,1623973020,38056450976.400002

38012.889432,1623973080,38056450976.400002

37983.069571,1623973140,38056450976.400002

37981.559582,1623973200,38056450976.400002

37994.804170,1623973260,38056450976.400002

38000.390453,1623973320,38056450976.400002

38028.891355,1623973380,38056450976.400002

38015.035229,1623973440,38107008487.669998

38011.849236,1623973440,38107008487.669998

38013.950587,1623973560,38107008487.669998

38055.071734,1623973620,38107008487.669998

38081.635796,1623973680,38107008487.669998

38100.724968,1623973740,38107008487.669998

37809.944833,1624007340,36364936534.680000

37811.903892,1624007340,36364936534.680000

37824.272002,1624007400,36364936534.680000

37845.628867,1624007460,36642108876.349998

37871.805174,1624007520,36642108876.349998

37863.298527,1624007580,36642108876.349998

37857.386534,1624007580,36655158974.980003

37846.590476,1624007640,36655158974.980003

37861.221209,1624007760,36655158974.980003

37859.716937,1624007760,36655158974.980003

37811.038508,1624007880,36655158974.980003

37776.121128,1624007940,36655158974.980003

37753.432384,1624007940,36693945780.220001

37753.432384,1624007940,36693945780.220001

37730.178733,1624008120,36693945780.220001

37747.041906,1624008180,36693945780.220001

37753.669606,1624008240,36693945780.220001

37754.310740,1624008300,36693945780.220001

37729.894804,1624008360,36693945780.220001

37719.537795,1624008420,36693945780.220001

37696.637814,1624008480,36693945780.220001

37705.455098,1624008540,36771966452.459999

37699.959516,1624008600,36771966452.459999

37693.942166,1624008660,36771966452.459999

37731.501667,1624008720,36771966452.459999

37744.297986,1624008780,36771966452.459999

37714.132023,1624008900,36771966452.459999

37686.081254,1624008960,36771966452.459999

37678.853002,1624009020,36828571570.190002

37665.967360,1624009080,36828571570.190002

37641.421949,1624009140,36828571570.190002

37630.291748,1624009200,36828571570.190002

37606.208810,1624009260,36828571570.190002

37623.191508,1624009320,36828571570.190002

37630.719659,1624009380,36828571570.190002

37621.648933,1624009440,36828571570.190002

37603.894142,1624009500,36936454656.129997

37622.994439,1624009560,36936454656.129997

37641.902061,1624009620,36936454656.129997

37651.088914,1624009680,36936454656.129997

37651.088914,1624009680,36967979510.309998

37652.131477,1624009740,36967979510.309998

37617.960239,1624009860,36967979510.309998

37621.755980,1624009920,36967979510.309998

37563.323387,1624010040,36967979510.309998

37537.508152,1624010040,36967979510.309998

37550.329890,1624010100,36967979510.309998

37553.967569,1624010160,37021342560.089996

37525.010404,1624010280,37021342560.089996

37558.996909,1624010280,37021342560.089996

37552.401387,1624010400,37021342560.089996

37482.306786,1624010460,35731974915.169998

37479.516110,1624010460,35731974915.169998

37426.094080,1624010580,35731974915.169998

37439.653193,1624010580,35731974915.169998

37445.266552,1624010700,36672433856.099998

37417.999096,1624010700,36672433856.099998

37437.888385,1624010760,36672433856.099998

37390.508119,1624010820,36672433856.099998

37377.217183,1624010940,36672433856.099998

37358.537013,1624011000,36672433856.099998

37410.553062,1624011060,36672433856.099998

37407.627982,1624011120,36672433856.099998

37379.946760,1624011180,36672433856.099998

37368.723492,1624011180,36950183450.290001

37366.127323,1624011240,36950183450.290001

37387.441870,1624011360,36950183450.290001

37371.150888,1624011360,36950183450.290001

37371.150888,1624011360,36950183450.290001

37321.813561,1624011420,36950183450.290001

37227.555743,1624011540,36950183450.290001

37168.828987,1624011600,36950183450.290001

37221.088815,1624011660,36950183450.290001

37268.884751,1624011720,37121163206.970001

37268.884751,1624011720,37121163206.970001

37462.524749,1624011900,37121163206.970001
